+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                           ;
+-----------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                       ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration6                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration5                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration4                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration3                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration2                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration1                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_Iteration                                ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12|u_QuadrantMapper                           ; 29    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance12                                            ; 28    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration10                              ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration9                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration8                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration7                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration6                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration5                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration4                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration3                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration2                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration1                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_Iteration                                ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11|u_QuadrantMapper                           ; 29    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance11                                            ; 28    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance10|u_Iteration10                              ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance10|u_Iteration9                               ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
